"","ym","temp"
"1033",198701,-3.33870967741935
"1034",198702,1.77857142857143
"1035",198703,1.46129032258065
"1036",198704,11.6266666666667
"1037",198705,14.2806451612903
"1038",198706,19.8366666666667
"1039",198707,23.4645161290323
"1040",198708,19.0838709677419
"1041",198709,18.8433333333333
"1042",198710,12.2354838709677
"1043",198711,6.18333333333333
"1044",198712,2.94516129032258
"1045",198801,3.12903225806452
"1046",198802,3.78928571428571
"1047",198803,5.04193548387097
"1048",198804,11.2566666666667
"1049",198805,17.2096774193548
"1050",198806,19.1433333333333
"1051",198807,23.0387096774194
"1052",198808,21.4225806451613
"1053",198809,16.48
"1054",198810,10.9290322580645
"1055",198811,1.15
"1056",198812,3.27096774193548
"1057",198901,0.574193548387097
"1058",198902,4.68928571428571
"1059",198903,9.16451612903226
"1060",198904,13.26
"1061",198905,16.4258064516129
"1062",198906,18.2633333333333
"1063",198907,21.8225806451613
"1064",198908,20.6129032258065
"1065",198909,17.5566666666667
"1066",198910,12.5
"1067",198911,4.63333333333333
"1068",198912,2.7
"1069",199001,0.967741935483871
"1070",199002,6.31428571428571
"1071",199003,10.3096774193548
"1072",199004,11.0533333333333
"1073",199005,17.7741935483871
"1074",199006,19.31
"1075",199007,21.3290322580645
"1076",199008,22.5354838709677
"1077",199009,14.98
"1078",199010,11.0806451612903
"1079",199011,6.62666666666667
"1080",199012,1.08064516129032
"1081",199101,1.34516129032258
"1082",199102,-1.14285714285714
"1083",199103,8.15806451612903
"1084",199104,9.92
"1085",199105,13.3967741935484
"1086",199106,19.6133333333333
"1087",199107,23.2967741935484
"1088",199108,21.3483870967742
"1089",199109,17.8
"1090",199110,10.1258064516129
"1091",199111,5.97333333333333
"1092",199112,-0.37741935483871
"1093",199201,2.01612903225806
"1094",199202,3.87142857142857
"1095",199203,6.84838709677419
"1096",199204,12.4033333333333
"1097",199205,17.041935483871
"1098",199206,20.87
"1099",199207,22.9193548387097
"1100",199208,26.5709677419355
"1101",199209,16.87
"1102",199210,10.1129032258065
"1103",199211,6.46666666666667
"1104",199212,0.761290322580645
"1105",199301,1.53225806451613
"1106",199302,-0.378571428571429
"1107",199303,5.29032258064516
"1108",199304,11.9766666666667
"1109",199305,19.9290322580645
"1110",199306,20.39
"1111",199307,20.4322580645161
"1112",199308,22.1451612903226
"1113",199309,16.1766666666667
"1114",199310,12.3483870967742
"1115",199311,2.59
"1116",199312,3.40967741935484
"1117",199401,4.04516129032258
"1118",199402,2.475
"1119",199403,8.93870967741936
"1120",199404,11.9566666666667
"1121",199405,16.3354838709677
"1122",199406,20.1366666666667
"1123",199407,24.8483870967742
"1124",199408,22.758064516129
"1125",199409,19.23
"1126",199410,9.97741935483871
"1127",199411,6.99333333333333
"1128",199412,2.53870967741935
"1129",199501,0.183870967741936
"1130",199502,6.325
"1131",199503,5.60322580645161
"1132",199504,11.7666666666667
"1133",199505,15.8354838709677
"1134",199506,19.0366666666667
"1135",199507,24.8806451612903
"1136",199508,20.9483870967742
"1137",199509,15.1966666666667
"1138",199510,12.6
"1139",199511,3.32333333333333
"1140",199512,1.1
"1141",199601,-1.0258064516129
"1142",199602,-1.625
"1143",199603,2.96774193548387
"1144",199604,12.6333333333333
"1145",199605,17.8870967741935
"1146",199606,20.8633333333333
"1147",199607,20.258064516129
"1148",199608,21.2322580645161
"1149",199609,13.2233333333333
"1150",199610,12.3451612903226
"1151",199611,8.64
"1152",199612,-0.458064516129032
"1153",199701,-0.783870967741936
"1154",199702,3.70357142857143
"1155",199703,6.86129032258065
"1156",199704,8.56333333333333
"1157",199705,17.4774193548387
"1158",199706,20.4266666666667
"1159",199707,20.7290322580645
"1160",199708,22.4354838709677
"1161",199709,17.33
"1162",199710,9.81290322580645
"1163",199711,6.78666666666667
"1164",199712,3.39032258064516
"1165",199801,3.63870967741935
"1166",199802,6.93571428571429
"1167",199803,5.59032258064516
"1168",199804,12.9066666666667
"1169",199805,16.4645161290323
"1170",199806,21.43
"1171",199807,22.4903225806452
"1172",199808,22.3193548387097
"1173",199809,15.9766666666667
"1174",199810,11.9451612903226
"1175",199811,3.76666666666667
"1176",199812,-1.55806451612903
"1177",199901,0.590322580645161
"1178",199902,1.525
"1179",199903,8.21935483870968
"1180",199904,13.1
"1181",199905,17.158064516129
"1182",199906,19.81
"1183",199907,22.2806451612903
"1184",199908,20.5709677419355
"1185",199909,19.2633333333333
"1186",199910,11.5322580645161
"1187",199911,3.92666666666667
"1188",199912,1.31290322580645
"1189",200001,-0.712903225806452
"1190",200002,4.43214285714286
"1191",200003,6.66774193548387
"1192",200004,14.84
"1193",200005,18.7161290322581
"1194",200006,21.86
"1195",200007,20.3516129032258
"1196",200008,23.758064516129
"1197",200009,16.0833333333333
"1198",200010,14.0548387096774
"1199",200011,8.98
"1200",200012,3.01612903225806
